Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","351","China","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","1293589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","415256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","1098","Offals, horses","2019","2019","tonnes","23163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","1938796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","493529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","1185","Silk-worm cocoons, reelable","2019","2019","tonnes","409515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","471829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","553961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5510","Production","987","Wool, greasy","2019","2019","tonnes","341120","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","471","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","11203","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","869","Fat, cattle","2019","2019","tonnes","157","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1019","Fat, goats","2019","2019","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1037","Fat, pigs","2019","2019","tonnes","3911","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","979","Fat, sheep","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","518","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","867","Meat, cattle","2019","2019","tonnes","3407","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1058","Meat, chicken","2019","2019","tonnes","18521","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1069","Meat, duck","2019","2019","tonnes","507","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1163","Meat, game","2019","2019","tonnes","7902","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1017","Meat, goat","2019","2019","tonnes","103","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1035","Meat, pig","2019","2019","tonnes","102294","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","977","Meat, sheep","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","668","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","21","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","8123","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","21","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","425","F","FAO estimate"
"QL","Livestock Primary","128","China, Macao SAR","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","8500","F","FAO estimate"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","869","Fat, cattle","2019","2019","tonnes","31","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1019","Fat, goats","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1037","Fat, pigs","2019","2019","tonnes","441","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","113","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1089","Meat, bird nes","2019","2019","tonnes","26","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","947","Meat, buffalo","2019","2019","tonnes","","M","Data not available"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","867","Meat, cattle","2019","2019","tonnes","805","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1058","Meat, chicken","2019","2019","tonnes","3302","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1069","Meat, duck","2019","2019","tonnes","22","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1017","Meat, goat","2019","2019","tonnes","25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","62","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1035","Meat, pig","2019","2019","tonnes","6127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","433","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","28453871","","Official data"
"QL","Livestock Primary","41","China, mainland","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","569077421","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","4635900","","Official data"
"QL","Livestock Primary","41","China, mainland","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","71322000","F","FAO estimate"
"QL","Livestock Primary","41","China, mainland","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","46823","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1129","Fat, camels","2019","2019","tonnes","1293","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","869","Fat, cattle","2019","2019","tonnes","289978","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1019","Fat, goats","2019","2019","tonnes","94288","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1037","Fat, pigs","2019","2019","tonnes","2496449","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","979","Fat, sheep","2019","2019","tonnes","105756","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","190218","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","1318083","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1182","Honey, natural","2019","2019","tonnes","444100","","Official data"
"QL","Livestock Primary","41","China, mainland","5510","Production","1166","Meat nes","2019","2019","tonnes","505374","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1108","Meat, ass","2019","2019","tonnes","143260","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","947","Meat, buffalo","2019","2019","tonnes","658447","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1127","Meat, camel","2019","2019","tonnes","28351","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","867","Meat, cattle","2019","2019","tonnes","5931375","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1058","Meat, chicken","2019","2019","tonnes","14496786","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1069","Meat, duck","2019","2019","tonnes","3298738","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1017","Meat, goat","2019","2019","tonnes","2357205","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","2646514","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1097","Meat, horse","2019","2019","tonnes","185300","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1111","Meat, mule","2019","2019","tonnes","15213","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1035","Meat, pig","2019","2019","tonnes","42553071","","Official data"
"QL","Livestock Primary","41","China, mainland","5510","Production","1141","Meat, rabbit","2019","2019","tonnes","457765","","Official data"
"QL","Livestock Primary","41","China, mainland","5510","Production","977","Meat, sheep","2019","2019","tonnes","2467645","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","951","Milk, whole fresh buffalo","2019","2019","tonnes","2928369","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1130","Milk, whole fresh camel","2019","2019","tonnes","17297","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","32012400","","Official data"
"QL","Livestock Primary","41","China, mainland","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","223088","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","1166323","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","204850","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1128","Offals, edible, camels","2019","2019","tonnes","3939","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","1291722","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","414868","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1098","Offals, horses","2019","2019","tonnes","23163","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","1872336","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","493529","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1185","Silk-worm cocoons, reelable","2019","2019","tonnes","409513","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","471441","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","553961","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","41","China, mainland","5510","Production","987","Wool, greasy","2019","2019","tonnes","341120","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","431163","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","7695925","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","25361","*","Unofficial figure"
"QL","Livestock Primary","214","China, Taiwan Province of","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","437256","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","17","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","869","Fat, cattle","2019","2019","tonnes","265","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1019","Fat, goats","2019","2019","tonnes","73","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1037","Fat, pigs","2019","2019","tonnes","59039","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","77","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","953","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1182","Honey, natural","2019","2019","tonnes","2907","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1166","Meat nes","2019","2019","tonnes","843","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","947","Meat, buffalo","2019","2019","tonnes","459","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","867","Meat, cattle","2019","2019","tonnes","6805","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1058","Meat, chicken","2019","2019","tonnes","628580","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1069","Meat, duck","2019","2019","tonnes","87488","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1017","Meat, goat","2019","2019","tonnes","1876","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","12091","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1035","Meat, pig","2019","2019","tonnes","819735","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1080","Meat, turkey","2019","2019","tonnes","2535","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","431879","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","13349","","Official data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","77","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","1072","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","362","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","57904","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1185","Silk-worm cocoons, reelable","2019","2019","tonnes","2","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","362","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","862964","","Official data"
"QL","Livestock Primary","44","Colombia","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","14383000","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","243","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","869","Fat, cattle","2019","2019","tonnes","21999","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1019","Fat, goats","2019","2019","tonnes","156","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1037","Fat, pigs","2019","2019","tonnes","25667","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","979","Fat, sheep","2019","2019","tonnes","127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","1133","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","92709","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1182","Honey, natural","2019","2019","tonnes","3838","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","947","Meat, buffalo","2019","2019","tonnes","6720","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","867","Meat, cattle","2019","2019","tonnes","769960","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","1058","Meat, chicken","2019","2019","tonnes","1693178","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","1017","Meat, goat","2019","2019","tonnes","6005","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1097","Meat, horse","2019","2019","tonnes","3241","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1035","Meat, pig","2019","2019","tonnes","422077","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","1141","Meat, rabbit","2019","2019","tonnes","3235","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","977","Meat, sheep","2019","2019","tonnes","4639","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","21847085","","Official data"
"QL","Livestock Primary","44","Colombia","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","1120","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","131993","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","925","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1098","Offals, horses","2019","2019","tonnes","534","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","15970","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","846","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","961","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","819","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","44","Colombia","5510","Production","987","Wool, greasy","2019","2019","tonnes","4418","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","760","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","19000","F","FAO estimate"
"QL","Livestock Primary","45","Comoros","5510","Production","869","Fat, cattle","2019","2019","tonnes","56","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1019","Fat, goats","2019","2019","tonnes","15","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","979","Fat, sheep","2019","2019","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","222","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","867","Meat, cattle","2019","2019","tonnes","1217","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1058","Meat, chicken","2019","2019","tonnes","591","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1017","Meat, goat","2019","2019","tonnes","379","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","977","Meat, sheep","2019","2019","tonnes","95","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","13414","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","222","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","77","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","19","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","89","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","45","Comoros","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","19","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","1506","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","45631","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","869","Fat, cattle","2019","2019","tonnes","124","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1019","Fat, goats","2019","2019","tonnes","36","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1037","Fat, pigs","2019","2019","tonnes","130","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","979","Fat, sheep","2019","2019","tonnes","13","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","877","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","867","Meat, cattle","2019","2019","tonnes","6179","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1058","Meat, chicken","2019","2019","tonnes","6860","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1163","Meat, game","2019","2019","tonnes","55467","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1017","Meat, goat","2019","2019","tonnes","1069","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1035","Meat, pig","2019","2019","tonnes","1818","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","977","Meat, sheep","2019","2019","tonnes","417","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","5188","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","791","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","214","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","81","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","84","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","214","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","46","Congo","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","51","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","64","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","1594","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","869","Fat, cattle","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1019","Fat, goats","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1037","Fat, pigs","2019","2019","tonnes","18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1182","Honey, natural","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","867","Meat, cattle","2019","2019","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1058","Meat, chicken","2019","2019","tonnes","19","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1017","Meat, goat","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1035","Meat, pig","2019","2019","tonnes","267","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
